"initial_alias","converted_alias","name","description","namespace"
"Q9UIK5","ENSG00000144339","TMEFF2","transmembrane protein with EGF like and two follistatin like domains 2 [Source:HGNC Symbol;Acc:HGNC:11867]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P17677","ENSG00000172020","GAP43","growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000059804","SLC2A3","solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000253352","TUG1","taurine up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:26066]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000276965","None","None","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000059804","SLC2A3","solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000253352","TUG1","taurine up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:26066]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000276965","None","None","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96QE2","ENSG00000151229","SLC2A13","solute carrier family 2 member 13 [Source:HGNC Symbol;Acc:HGNC:15956]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q14254","ENSG00000132589","FLOT2","flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P56817","ENSG00000186318","BACE1","beta-secretase 1 [Source:HGNC Symbol;Acc:HGNC:933]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000059804","SLC2A3","solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000253352","TUG1","taurine up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:26066]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P11169","ENSG00000276965","None","None","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q9UIK5","ENSG00000144339","TMEFF2","transmembrane protein with EGF like and two follistatin like domains 2 [Source:HGNC Symbol;Acc:HGNC:11867]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P17677","ENSG00000172020","GAP43","growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P17677","ENSG00000172020","GAP43","growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P56817","ENSG00000186318","BACE1","beta-secretase 1 [Source:HGNC Symbol;Acc:HGNC:933]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P17677","ENSG00000172020","GAP43","growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P61764","ENSG00000136854","STXBP1","syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q02563","None","None","None",""
"P61764","ENSG00000136854","STXBP1","syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P21796","ENSG00000213585","VDAC1","voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P21796","ENSG00000253352","TUG1","taurine up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:26066]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P17677","ENSG00000172020","GAP43","growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q9UIK5","ENSG00000144339","TMEFF2","transmembrane protein with EGF like and two follistatin like domains 2 [Source:HGNC Symbol;Acc:HGNC:11867]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q08752","ENSG00000171497","PPID","peptidylprolyl isomerase D [Source:HGNC Symbol;Acc:HGNC:9257]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q8BGY9","None","None","None",""
"Q08752","ENSG00000171497","PPID","peptidylprolyl isomerase D [Source:HGNC Symbol;Acc:HGNC:9257]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q8BGY9","None","None","None",""
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P37840","ENSG00000145335","SNCA","synuclein alpha [Source:HGNC Symbol;Acc:HGNC:11138]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P37840","ENSG00000145335","SNCA","synuclein alpha [Source:HGNC Symbol;Acc:HGNC:11138]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P37840","ENSG00000145335","SNCA","synuclein alpha [Source:HGNC Symbol;Acc:HGNC:11138]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P25311","ENSG00000160862","AZGP1","alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P25311","ENSG00000279943","FLJ38576","uncharacterized LOC651430 [Source:NCBI gene (formerly Entrezgene);Acc:651430]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q06830","ENSG00000117450","PRDX1","peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q06830","ENSG00000117450","PRDX1","peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P25311","ENSG00000160862","AZGP1","alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P25311","ENSG00000279943","FLJ38576","uncharacterized LOC651430 [Source:NCBI gene (formerly Entrezgene);Acc:651430]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P25311","ENSG00000160862","AZGP1","alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P25311","ENSG00000279943","FLJ38576","uncharacterized LOC651430 [Source:NCBI gene (formerly Entrezgene);Acc:651430]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P04156","ENSG00000171867","PRNP","prion protein [Source:HGNC Symbol;Acc:HGNC:9449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q96LT7","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P49768","ENSG00000080815","PSEN1","presenilin 1 [Source:HGNC Symbol;Acc:HGNC:9508]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P36544","ENSG00000175344","CHRNA7","cholinergic receptor nicotinic alpha 7 subunit [Source:HGNC Symbol;Acc:HGNC:1960]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"O43914","ENSG00000011600","TYROBP","transmembrane immune signaling adaptor TYROBP [Source:HGNC Symbol;Acc:HGNC:12449]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P49768","ENSG00000080815","PSEN1","presenilin 1 [Source:HGNC Symbol;Acc:HGNC:9508]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P49768","ENSG00000080815","PSEN1","presenilin 1 [Source:HGNC Symbol;Acc:HGNC:9508]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P49768","ENSG00000080815","PSEN1","presenilin 1 [Source:HGNC Symbol;Acc:HGNC:9508]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P49768","ENSG00000080815","PSEN1","presenilin 1 [Source:HGNC Symbol;Acc:HGNC:9508]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"Q8TEV9","ENSG00000176994","SMCR8","SMCR8-C9orf72 complex subunit [Source:HGNC Symbol;Acc:HGNC:17921]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P05067","ENSG00000142192","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000231290","APCDD1L-DT","APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
"P10636","ENSG00000186868","MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","AGILENT_GPL19072,UNIPROTSWISSPROT_ACC,UNIPROT_GN_ACC"
